image_name,category,warped_filename
Normal-9808,Normal,Normal-9808_warped.png
COVID-3060,COVID,COVID-3060_warped.png
Normal-9838,Normal,Normal-9838_warped.png
Normal-6026,Normal,Normal-6026_warped.png
Normal-6493,Normal,Normal-6493_warped.png
COVID-815,COVID,COVID-815_warped.png
Viral Pneumonia-848,Viral_Pneumonia,Viral Pneumonia-848_warped.png
Normal-7786,Normal,Normal-7786_warped.png
Normal-1221,Normal,Normal-1221_warped.png
Normal-1389,Normal,Normal-1389_warped.png
Normal-7390,Normal,Normal-7390_warped.png
Viral Pneumonia-809,Viral_Pneumonia,Viral Pneumonia-809_warped.png
Normal-8507,Normal,Normal-8507_warped.png
Normal-3936,Normal,Normal-3936_warped.png
Normal-6960,Normal,Normal-6960_warped.png
Viral Pneumonia-1293,Viral_Pneumonia,Viral Pneumonia-1293_warped.png
Normal-4538,Normal,Normal-4538_warped.png
Viral Pneumonia-780,Viral_Pneumonia,Viral Pneumonia-780_warped.png
Normal-6881,Normal,Normal-6881_warped.png
Normal-1110,Normal,Normal-1110_warped.png
COVID-781,COVID,COVID-781_warped.png
Normal-9024,Normal,Normal-9024_warped.png
Normal-9403,Normal,Normal-9403_warped.png
COVID-3180,COVID,COVID-3180_warped.png
Normal-9202,Normal,Normal-9202_warped.png
Normal-4324,Normal,Normal-4324_warped.png
Normal-6380,Normal,Normal-6380_warped.png
Normal-3024,Normal,Normal-3024_warped.png
Normal-4013,Normal,Normal-4013_warped.png
Normal-3399,Normal,Normal-3399_warped.png
Normal-4846,Normal,Normal-4846_warped.png
COVID-698,COVID,COVID-698_warped.png
COVID-1099,COVID,COVID-1099_warped.png
COVID-2873,COVID,COVID-2873_warped.png
Normal-5175,Normal,Normal-5175_warped.png
Normal-4492,Normal,Normal-4492_warped.png
Normal-1255,Normal,Normal-1255_warped.png
Normal-5241,Normal,Normal-5241_warped.png
COVID-1607,COVID,COVID-1607_warped.png
Normal-4175,Normal,Normal-4175_warped.png
Normal-5154,Normal,Normal-5154_warped.png
Normal-1247,Normal,Normal-1247_warped.png
Normal-9790,Normal,Normal-9790_warped.png
Normal-7830,Normal,Normal-7830_warped.png
COVID-2214,COVID,COVID-2214_warped.png
Normal-4361,Normal,Normal-4361_warped.png
COVID-955,COVID,COVID-955_warped.png
Normal-7656,Normal,Normal-7656_warped.png
Normal-1270,Normal,Normal-1270_warped.png
COVID-1715,COVID,COVID-1715_warped.png
Normal-9880,Normal,Normal-9880_warped.png
Normal-3315,Normal,Normal-3315_warped.png
Normal-7666,Normal,Normal-7666_warped.png
COVID-1506,COVID,COVID-1506_warped.png
Normal-2382,Normal,Normal-2382_warped.png
COVID-2958,COVID,COVID-2958_warped.png
Normal-8737,Normal,Normal-8737_warped.png
Normal-5333,Normal,Normal-5333_warped.png
Normal-6451,Normal,Normal-6451_warped.png
Normal-841,Normal,Normal-841_warped.png
Normal-4992,Normal,Normal-4992_warped.png
Normal-9200,Normal,Normal-9200_warped.png
Normal-4212,Normal,Normal-4212_warped.png
Normal-2680,Normal,Normal-2680_warped.png
Normal-5660,Normal,Normal-5660_warped.png
COVID-2309,COVID,COVID-2309_warped.png
Normal-7305,Normal,Normal-7305_warped.png
Normal-550,Normal,Normal-550_warped.png
Normal-9085,Normal,Normal-9085_warped.png
Normal-6636,Normal,Normal-6636_warped.png
COVID-2322,COVID,COVID-2322_warped.png
Normal-1868,Normal,Normal-1868_warped.png
Normal-8837,Normal,Normal-8837_warped.png
Normal-3892,Normal,Normal-3892_warped.png
Normal-6126,Normal,Normal-6126_warped.png
Normal-2068,Normal,Normal-2068_warped.png
Normal-375,Normal,Normal-375_warped.png
COVID-588,COVID,COVID-588_warped.png
Normal-4596,Normal,Normal-4596_warped.png
Normal-948,Normal,Normal-948_warped.png
COVID-98,COVID,COVID-98_warped.png
Normal-8071,Normal,Normal-8071_warped.png
Normal-9323,Normal,Normal-9323_warped.png
Normal-1676,Normal,Normal-1676_warped.png
COVID-1588,COVID,COVID-1588_warped.png
Normal-6349,Normal,Normal-6349_warped.png
COVID-2582,COVID,COVID-2582_warped.png
Normal-3967,Normal,Normal-3967_warped.png
Normal-2197,Normal,Normal-2197_warped.png
Normal-3264,Normal,Normal-3264_warped.png
Normal-8513,Normal,Normal-8513_warped.png
COVID-73,COVID,COVID-73_warped.png
Normal-1203,Normal,Normal-1203_warped.png
Normal-2504,Normal,Normal-2504_warped.png
Normal-7191,Normal,Normal-7191_warped.png
COVID-1792,COVID,COVID-1792_warped.png
Normal-7161,Normal,Normal-7161_warped.png
Normal-9386,Normal,Normal-9386_warped.png
Normal-2975,Normal,Normal-2975_warped.png
COVID-3585,COVID,COVID-3585_warped.png
COVID-1688,COVID,COVID-1688_warped.png
Normal-2544,Normal,Normal-2544_warped.png
Normal-2911,Normal,Normal-2911_warped.png
Viral Pneumonia-320,Viral_Pneumonia,Viral Pneumonia-320_warped.png
Normal-3325,Normal,Normal-3325_warped.png
Normal-6549,Normal,Normal-6549_warped.png
COVID-3484,COVID,COVID-3484_warped.png
Normal-9467,Normal,Normal-9467_warped.png
Normal-8033,Normal,Normal-8033_warped.png
COVID-2902,COVID,COVID-2902_warped.png
COVID-2192,COVID,COVID-2192_warped.png
COVID-1008,COVID,COVID-1008_warped.png
Normal-6834,Normal,Normal-6834_warped.png
Normal-10180,Normal,Normal-10180_warped.png
Viral Pneumonia-901,Viral_Pneumonia,Viral Pneumonia-901_warped.png
Normal-7796,Normal,Normal-7796_warped.png
COVID-1795,COVID,COVID-1795_warped.png
COVID-2289,COVID,COVID-2289_warped.png
Normal-8523,Normal,Normal-8523_warped.png
Normal-7720,Normal,Normal-7720_warped.png
Normal-5913,Normal,Normal-5913_warped.png
COVID-2139,COVID,COVID-2139_warped.png
Normal-6146,Normal,Normal-6146_warped.png
Normal-8502,Normal,Normal-8502_warped.png
Normal-8696,Normal,Normal-8696_warped.png
COVID-350,COVID,COVID-350_warped.png
Normal-8119,Normal,Normal-8119_warped.png
Normal-2914,Normal,Normal-2914_warped.png
Normal-8479,Normal,Normal-8479_warped.png
Viral Pneumonia-341,Viral_Pneumonia,Viral Pneumonia-341_warped.png
Normal-9832,Normal,Normal-9832_warped.png
COVID-2979,COVID,COVID-2979_warped.png
Normal-8492,Normal,Normal-8492_warped.png
Normal-8789,Normal,Normal-8789_warped.png
COVID-1324,COVID,COVID-1324_warped.png
Normal-4453,Normal,Normal-4453_warped.png
Normal-4977,Normal,Normal-4977_warped.png
Normal-514,Normal,Normal-514_warped.png
Normal-793,Normal,Normal-793_warped.png
Normal-7285,Normal,Normal-7285_warped.png
Normal-2915,Normal,Normal-2915_warped.png
Viral Pneumonia-346,Viral_Pneumonia,Viral Pneumonia-346_warped.png
COVID-1766,COVID,COVID-1766_warped.png
Normal-7612,Normal,Normal-7612_warped.png
COVID-1029,COVID,COVID-1029_warped.png
Normal-1940,Normal,Normal-1940_warped.png
Normal-2452,Normal,Normal-2452_warped.png
Normal-8691,Normal,Normal-8691_warped.png
Normal-5416,Normal,Normal-5416_warped.png
Normal-1999,Normal,Normal-1999_warped.png
COVID-1343,COVID,COVID-1343_warped.png
Normal-4281,Normal,Normal-4281_warped.png
Normal-8884,Normal,Normal-8884_warped.png
Normal-3808,Normal,Normal-3808_warped.png
Normal-5411,Normal,Normal-5411_warped.png
Normal-9579,Normal,Normal-9579_warped.png
COVID-1871,COVID,COVID-1871_warped.png
COVID-3282,COVID,COVID-3282_warped.png
Normal-4792,Normal,Normal-4792_warped.png
Normal-4982,Normal,Normal-4982_warped.png
Normal-9383,Normal,Normal-9383_warped.png
Viral Pneumonia-812,Viral_Pneumonia,Viral Pneumonia-812_warped.png
Normal-9341,Normal,Normal-9341_warped.png
Viral Pneumonia-1266,Viral_Pneumonia,Viral Pneumonia-1266_warped.png
COVID-2087,COVID,COVID-2087_warped.png
COVID-3047,COVID,COVID-3047_warped.png
Normal-9498,Normal,Normal-9498_warped.png
Normal-6684,Normal,Normal-6684_warped.png
Normal-19,Normal,Normal-19_warped.png
Normal-6306,Normal,Normal-6306_warped.png
Normal-226,Normal,Normal-226_warped.png
Normal-8366,Normal,Normal-8366_warped.png
Normal-3680,Normal,Normal-3680_warped.png
Normal-8780,Normal,Normal-8780_warped.png
COVID-2378,COVID,COVID-2378_warped.png
Normal-3793,Normal,Normal-3793_warped.png
Normal-976,Normal,Normal-976_warped.png
Normal-9217,Normal,Normal-9217_warped.png
Normal-1954,Normal,Normal-1954_warped.png
Normal-3809,Normal,Normal-3809_warped.png
Normal-5051,Normal,Normal-5051_warped.png
Viral Pneumonia-731,Viral_Pneumonia,Viral Pneumonia-731_warped.png
Normal-5739,Normal,Normal-5739_warped.png
Normal-7917,Normal,Normal-7917_warped.png
Normal-3578,Normal,Normal-3578_warped.png
COVID-1152,COVID,COVID-1152_warped.png
Normal-4832,Normal,Normal-4832_warped.png
Normal-4561,Normal,Normal-4561_warped.png
Normal-8258,Normal,Normal-8258_warped.png
Normal-2273,Normal,Normal-2273_warped.png
Normal-9308,Normal,Normal-9308_warped.png
Normal-9381,Normal,Normal-9381_warped.png
Normal-4589,Normal,Normal-4589_warped.png
Normal-1768,Normal,Normal-1768_warped.png
Normal-355,Normal,Normal-355_warped.png
Normal-4339,Normal,Normal-4339_warped.png
Normal-9603,Normal,Normal-9603_warped.png
Normal-6014,Normal,Normal-6014_warped.png
Normal-7857,Normal,Normal-7857_warped.png
COVID-533,COVID,COVID-533_warped.png
Normal-932,Normal,Normal-932_warped.png
Normal-2416,Normal,Normal-2416_warped.png
Normal-2886,Normal,Normal-2886_warped.png
Normal-3338,Normal,Normal-3338_warped.png
Normal-9114,Normal,Normal-9114_warped.png
Normal-6268,Normal,Normal-6268_warped.png
Normal-1234,Normal,Normal-1234_warped.png
COVID-3019,COVID,COVID-3019_warped.png
Normal-9385,Normal,Normal-9385_warped.png
Normal-8504,Normal,Normal-8504_warped.png
Normal-5504,Normal,Normal-5504_warped.png
COVID-3569,COVID,COVID-3569_warped.png
Normal-1065,Normal,Normal-1065_warped.png
COVID-205,COVID,COVID-205_warped.png
Normal-1228,Normal,Normal-1228_warped.png
Viral Pneumonia-896,Viral_Pneumonia,Viral Pneumonia-896_warped.png
Normal-2251,Normal,Normal-2251_warped.png
Normal-541,Normal,Normal-541_warped.png
COVID-3403,COVID,COVID-3403_warped.png
Normal-4988,Normal,Normal-4988_warped.png
COVID-3614,COVID,COVID-3614_warped.png
Normal-8580,Normal,Normal-8580_warped.png
COVID-69,COVID,COVID-69_warped.png
Normal-1346,Normal,Normal-1346_warped.png
Viral Pneumonia-1177,Viral_Pneumonia,Viral Pneumonia-1177_warped.png
Normal-3750,Normal,Normal-3750_warped.png
Normal-9241,Normal,Normal-9241_warped.png
COVID-2223,COVID,COVID-2223_warped.png
Normal-9828,Normal,Normal-9828_warped.png
COVID-1972,COVID,COVID-1972_warped.png
Normal-1975,Normal,Normal-1975_warped.png
Normal-3773,Normal,Normal-3773_warped.png
Normal-9278,Normal,Normal-9278_warped.png
Normal-9879,Normal,Normal-9879_warped.png
Normal-5925,Normal,Normal-5925_warped.png
Normal-5935,Normal,Normal-5935_warped.png
Normal-7484,Normal,Normal-7484_warped.png
Normal-9871,Normal,Normal-9871_warped.png
Normal-2752,Normal,Normal-2752_warped.png
Normal-1001,Normal,Normal-1001_warped.png
Normal-5896,Normal,Normal-5896_warped.png
COVID-1752,COVID,COVID-1752_warped.png
Viral Pneumonia-997,Viral_Pneumonia,Viral Pneumonia-997_warped.png
Normal-6163,Normal,Normal-6163_warped.png
Normal-1470,Normal,Normal-1470_warped.png
COVID-3135,COVID,COVID-3135_warped.png
COVID-2646,COVID,COVID-2646_warped.png
COVID-3361,COVID,COVID-3361_warped.png
Normal-9704,Normal,Normal-9704_warped.png
COVID-1986,COVID,COVID-1986_warped.png
Normal-9280,Normal,Normal-9280_warped.png
COVID-996,COVID,COVID-996_warped.png
Normal-4025,Normal,Normal-4025_warped.png
Normal-506,Normal,Normal-506_warped.png
COVID-1199,COVID,COVID-1199_warped.png
Normal-8056,Normal,Normal-8056_warped.png
Normal-10016,Normal,Normal-10016_warped.png
COVID-1019,COVID,COVID-1019_warped.png
Normal-3534,Normal,Normal-3534_warped.png
Normal-8615,Normal,Normal-8615_warped.png
Normal-9314,Normal,Normal-9314_warped.png
COVID-3490,COVID,COVID-3490_warped.png
Viral Pneumonia-741,Viral_Pneumonia,Viral Pneumonia-741_warped.png
Normal-1603,Normal,Normal-1603_warped.png
Normal-9926,Normal,Normal-9926_warped.png
Normal-10114,Normal,Normal-10114_warped.png
COVID-2457,COVID,COVID-2457_warped.png
Normal-9901,Normal,Normal-9901_warped.png
Normal-9486,Normal,Normal-9486_warped.png
Viral Pneumonia-1112,Viral_Pneumonia,Viral Pneumonia-1112_warped.png
COVID-81,COVID,COVID-81_warped.png
Normal-9896,Normal,Normal-9896_warped.png
Normal-9849,Normal,Normal-9849_warped.png
COVID-1023,COVID,COVID-1023_warped.png
Viral Pneumonia-996,Viral_Pneumonia,Viral Pneumonia-996_warped.png
Normal-3568,Normal,Normal-3568_warped.png
Normal-6348,Normal,Normal-6348_warped.png
Normal-7539,Normal,Normal-7539_warped.png
COVID-2056,COVID,COVID-2056_warped.png
Normal-3360,Normal,Normal-3360_warped.png
COVID-1348,COVID,COVID-1348_warped.png
Normal-6766,Normal,Normal-6766_warped.png
COVID-2735,COVID,COVID-2735_warped.png
Normal-1653,Normal,Normal-1653_warped.png
Normal-5102,Normal,Normal-5102_warped.png
Normal-4562,Normal,Normal-4562_warped.png
COVID-1696,COVID,COVID-1696_warped.png
Normal-4948,Normal,Normal-4948_warped.png
COVID-3188,COVID,COVID-3188_warped.png
COVID-3219,COVID,COVID-3219_warped.png
Normal-7882,Normal,Normal-7882_warped.png
Normal-3992,Normal,Normal-3992_warped.png
Normal-4289,Normal,Normal-4289_warped.png
Normal-7088,Normal,Normal-7088_warped.png
Normal-5446,Normal,Normal-5446_warped.png
Normal-1108,Normal,Normal-1108_warped.png
Normal-5464,Normal,Normal-5464_warped.png
Normal-2503,Normal,Normal-2503_warped.png
Normal-8714,Normal,Normal-8714_warped.png
Normal-16,Normal,Normal-16_warped.png
Normal-4963,Normal,Normal-4963_warped.png
Normal-9263,Normal,Normal-9263_warped.png
Normal-10159,Normal,Normal-10159_warped.png
COVID-2094,COVID,COVID-2094_warped.png
Normal-4560,Normal,Normal-4560_warped.png
COVID-3212,COVID,COVID-3212_warped.png
COVID-171,COVID,COVID-171_warped.png
Normal-8242,Normal,Normal-8242_warped.png
Normal-8017,Normal,Normal-8017_warped.png
Normal-3292,Normal,Normal-3292_warped.png
Normal-9274,Normal,Normal-9274_warped.png
Viral Pneumonia-510,Viral_Pneumonia,Viral Pneumonia-510_warped.png
Normal-5927,Normal,Normal-5927_warped.png
Normal-6034,Normal,Normal-6034_warped.png
Normal-2214,Normal,Normal-2214_warped.png
Normal-5162,Normal,Normal-5162_warped.png
Normal-1531,Normal,Normal-1531_warped.png
COVID-2053,COVID,COVID-2053_warped.png
Normal-1831,Normal,Normal-1831_warped.png
Normal-7535,Normal,Normal-7535_warped.png
Normal-7542,Normal,Normal-7542_warped.png
Normal-8966,Normal,Normal-8966_warped.png
COVID-2298,COVID,COVID-2298_warped.png
COVID-1672,COVID,COVID-1672_warped.png
Normal-72,Normal,Normal-72_warped.png
Normal-2156,Normal,Normal-2156_warped.png
Normal-7483,Normal,Normal-7483_warped.png
Normal-8068,Normal,Normal-8068_warped.png
Normal-4570,Normal,Normal-4570_warped.png
COVID-1581,COVID,COVID-1581_warped.png
Normal-7603,Normal,Normal-7603_warped.png
Normal-1536,Normal,Normal-1536_warped.png
Normal-5698,Normal,Normal-5698_warped.png
Normal-309,Normal,Normal-309_warped.png
Normal-1948,Normal,Normal-1948_warped.png
Normal-6575,Normal,Normal-6575_warped.png
Normal-3970,Normal,Normal-3970_warped.png
Normal-3826,Normal,Normal-3826_warped.png
Normal-3081,Normal,Normal-3081_warped.png
Viral Pneumonia-251,Viral_Pneumonia,Viral Pneumonia-251_warped.png
COVID-21,COVID,COVID-21_warped.png
COVID-2837,COVID,COVID-2837_warped.png
Normal-2067,Normal,Normal-2067_warped.png
Normal-9835,Normal,Normal-9835_warped.png
Normal-2682,Normal,Normal-2682_warped.png
Normal-9034,Normal,Normal-9034_warped.png
Viral Pneumonia-127,Viral_Pneumonia,Viral Pneumonia-127_warped.png
Normal-5627,Normal,Normal-5627_warped.png
Normal-1320,Normal,Normal-1320_warped.png
COVID-993,COVID,COVID-993_warped.png
COVID-186,COVID,COVID-186_warped.png
COVID-1293,COVID,COVID-1293_warped.png
COVID-886,COVID,COVID-886_warped.png
Normal-7385,Normal,Normal-7385_warped.png
Normal-4046,Normal,Normal-4046_warped.png
Viral Pneumonia-1068,Viral_Pneumonia,Viral Pneumonia-1068_warped.png
COVID-214,COVID,COVID-214_warped.png
Normal-1381,Normal,Normal-1381_warped.png
Normal-2344,Normal,Normal-2344_warped.png
Normal-6940,Normal,Normal-6940_warped.png
Normal-5717,Normal,Normal-5717_warped.png
Normal-5539,Normal,Normal-5539_warped.png
Normal-8032,Normal,Normal-8032_warped.png
Normal-3882,Normal,Normal-3882_warped.png
COVID-77,COVID,COVID-77_warped.png
Normal-91,Normal,Normal-91_warped.png
Normal-9493,Normal,Normal-9493_warped.png
COVID-651,COVID,COVID-651_warped.png
Normal-8676,Normal,Normal-8676_warped.png
Normal-7101,Normal,Normal-7101_warped.png
Normal-1847,Normal,Normal-1847_warped.png
Normal-397,Normal,Normal-397_warped.png
COVID-1468,COVID,COVID-1468_warped.png
COVID-998,COVID,COVID-998_warped.png
Normal-8165,Normal,Normal-8165_warped.png
Normal-6740,Normal,Normal-6740_warped.png
COVID-1882,COVID,COVID-1882_warped.png
Normal-9027,Normal,Normal-9027_warped.png
Normal-8305,Normal,Normal-8305_warped.png
COVID-3437,COVID,COVID-3437_warped.png
COVID-2657,COVID,COVID-2657_warped.png
COVID-3548,COVID,COVID-3548_warped.png
COVID-1148,COVID,COVID-1148_warped.png
Normal-1199,Normal,Normal-1199_warped.png
Normal-6564,Normal,Normal-6564_warped.png
Normal-2373,Normal,Normal-2373_warped.png
Normal-6744,Normal,Normal-6744_warped.png
COVID-2348,COVID,COVID-2348_warped.png
COVID-2533,COVID,COVID-2533_warped.png
Normal-6234,Normal,Normal-6234_warped.png
Normal-4115,Normal,Normal-4115_warped.png
Normal-3799,Normal,Normal-3799_warped.png
Normal-1605,Normal,Normal-1605_warped.png
Normal-2673,Normal,Normal-2673_warped.png
Normal-3077,Normal,Normal-3077_warped.png
COVID-1161,COVID,COVID-1161_warped.png
Normal-8908,Normal,Normal-8908_warped.png
Normal-5759,Normal,Normal-5759_warped.png
Normal-8022,Normal,Normal-8022_warped.png
Normal-5820,Normal,Normal-5820_warped.png
Normal-9434,Normal,Normal-9434_warped.png
Normal-3329,Normal,Normal-3329_warped.png
COVID-517,COVID,COVID-517_warped.png
Normal-2308,Normal,Normal-2308_warped.png
COVID-18,COVID,COVID-18_warped.png
Normal-3410,Normal,Normal-3410_warped.png
Normal-9014,Normal,Normal-9014_warped.png
Normal-205,Normal,Normal-205_warped.png
Normal-6202,Normal,Normal-6202_warped.png
Normal-8602,Normal,Normal-8602_warped.png
COVID-1003,COVID,COVID-1003_warped.png
Normal-5915,Normal,Normal-5915_warped.png
Normal-4851,Normal,Normal-4851_warped.png
Viral Pneumonia-334,Viral_Pneumonia,Viral Pneumonia-334_warped.png
Normal-6930,Normal,Normal-6930_warped.png
COVID-2987,COVID,COVID-2987_warped.png
COVID-2015,COVID,COVID-2015_warped.png
COVID-2152,COVID,COVID-2152_warped.png
Normal-6303,Normal,Normal-6303_warped.png
Normal-7570,Normal,Normal-7570_warped.png
Normal-6923,Normal,Normal-6923_warped.png
Normal-7040,Normal,Normal-7040_warped.png
Viral Pneumonia-427,Viral_Pneumonia,Viral Pneumonia-427_warped.png
Normal-8041,Normal,Normal-8041_warped.png
Normal-2082,Normal,Normal-2082_warped.png
COVID-2107,COVID,COVID-2107_warped.png
Normal-7627,Normal,Normal-7627_warped.png
Normal-461,Normal,Normal-461_warped.png
Normal-7282,Normal,Normal-7282_warped.png
COVID-1759,COVID,COVID-1759_warped.png
Normal-4088,Normal,Normal-4088_warped.png
Normal-1407,Normal,Normal-1407_warped.png
Normal-2235,Normal,Normal-2235_warped.png
Normal-5063,Normal,Normal-5063_warped.png
Viral Pneumonia-1306,Viral_Pneumonia,Viral Pneumonia-1306_warped.png
Normal-5800,Normal,Normal-5800_warped.png
COVID-3454,COVID,COVID-3454_warped.png
Normal-5902,Normal,Normal-5902_warped.png
COVID-3428,COVID,COVID-3428_warped.png
Normal-3668,Normal,Normal-3668_warped.png
Normal-5139,Normal,Normal-5139_warped.png
Normal-3445,Normal,Normal-3445_warped.png
Normal-5549,Normal,Normal-5549_warped.png
Normal-6456,Normal,Normal-6456_warped.png
Normal-5930,Normal,Normal-5930_warped.png
Normal-725,Normal,Normal-725_warped.png
COVID-2301,COVID,COVID-2301_warped.png
Normal-1331,Normal,Normal-1331_warped.png
COVID-1218,COVID,COVID-1218_warped.png
Normal-9661,Normal,Normal-9661_warped.png
COVID-1153,COVID,COVID-1153_warped.png
Normal-6287,Normal,Normal-6287_warped.png
Normal-4849,Normal,Normal-4849_warped.png
Normal-8332,Normal,Normal-8332_warped.png
Viral Pneumonia-933,Viral_Pneumonia,Viral Pneumonia-933_warped.png
Normal-1084,Normal,Normal-1084_warped.png
COVID-740,COVID,COVID-740_warped.png
COVID-717,COVID,COVID-717_warped.png
Normal-7862,Normal,Normal-7862_warped.png
Normal-5923,Normal,Normal-5923_warped.png
Normal-92,Normal,Normal-92_warped.png
Normal-564,Normal,Normal-564_warped.png
Normal-5738,Normal,Normal-5738_warped.png
COVID-1034,COVID,COVID-1034_warped.png
Normal-10076,Normal,Normal-10076_warped.png
Normal-3212,Normal,Normal-3212_warped.png
COVID-1969,COVID,COVID-1969_warped.png
Normal-5190,Normal,Normal-5190_warped.png
Normal-6133,Normal,Normal-6133_warped.png
Normal-2035,Normal,Normal-2035_warped.png
Viral Pneumonia-636,Viral_Pneumonia,Viral Pneumonia-636_warped.png
Viral Pneumonia-499,Viral_Pneumonia,Viral Pneumonia-499_warped.png
COVID-157,COVID,COVID-157_warped.png
